105000.00,80000.00,67000.00,145000.00,65000.00,179000.00,50000.00,71600.00,100000.00,300000.00,89000.00,150000.00,155000.00,79000.00,649000.00,120000.00,235000.00,105000.00,575000.00,140000.00,50000.00,165000.00,189000.00,115000.00,122500.00,255000.00,425000.00,93000.00,75000.00,469000.00,189000.00,225000.00,495000.00,220000.00,70500.00,305000.00,475000.00,195000.00,120000.00,650000.00,555000.00,3900000.00,400000.00,380000.00,95000.00,74000.00,139500.00,149900.00,180000.00,249000.00,252000.00,160000.00,90000.00,500000.00,339000.00,265000.00,10000000.00,389000.00,575000.00,35000.00,58000.00,85000.00,47000.00,720000.00,375000.00,50000.00,3250000.00,39500.00,249500.00,1399000.00,600000.00,649000.00,189000.00,150000.00,74000.00,65500.00,67500.00,74000.00,130000.00,95000.00,329000.00,130000.00,94770.00,150000.00,165000.00,215000.00,63000.00,215000.00,115000.00,99000.00,850000.00,140000.00,499000.00,180000.00,225900.00,260000.00,31179.00,500000.00,225000.00,28000.00,425000.00,300000.00,75000.00,290000.00,550000.00,234900.00,44720.00,35000.00,75000.00,37000.00,37359.00,739500.00,65000.00,56406.00,620000.00,649900.00,44995.00,37779.00,60123.00,38279.00,199900.00,125000.00,200000.00,150000.00,8000000.00,1000000.00,695000.00,98000.00,55000.00,75000.00,80000.00,160000.00,46900.00,125000.00,95000.00,330000.00,115000.00,285000.00,215000.00,115000.00,140000.00,87000.00,250000.00,70000.00,190000.00,150000.00,750000.00,125000.00,950000.00,1200000.00,495000.00,90000.00,395000.00,82000.00,389000.00,45000.00,65000.00,80000.00,120000.00,70000.00,391000.00,160000.00,290000.00,835000.00,159000.00,79000.00,149900.00,106000.00,165000.00,499000.00,140000.00,450000.00,485000.00,1800000.00,975000.00,950000.00,349000.00,39900.00,29900.00,475000.00,200000.00,84900.00,148000.00,39500.00,220000.00,75000.00,110000.00,150000.00,69900.00,79000.00,65000.00,179000.00,145000.00,79000.00,360000.00,50000.00,134900.00,94600.00,59900.00,239000.00
3.00,4.00,2.00,4.00,6.00,4.00,3.00,3.00,2.00,5.00,3.00,3.00,3.00,5.00,5.00,3.00,4.00,3.00,3.00,6.00,2.00,6.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,3.00,6.00,5.00,4.00,1.00,3.00,3.00,4.00,3.00,4.00,9.00,5.00,6.00,nan,nan,3.00,3.00,4.00,1.00,2.00,3.00,6.00,2.00,2.00,5.00,4.00,3.00,6.00,3.00,3.00,nan,nan,nan,nan,3.00,7.00,nan,nan,nan,nan,5.00,6.00,nan,2.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.00,3.00,3.00,3.00,4.00,5.00,3.00,4.00,3.00,6.00,4.00,nan,4.00,3.00,nan,4.00,4.00,nan,3.00,3.00,6.00,nan,nan,nan,nan,nan,nan,nan,nan,5.00,8.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.00,5.00,5.00,3.00,nan,3.00,8.00,2.00,3.00,3.00,2.00,7.00,3.00,3.00,3.00,4.00,3.00,5.00,3.00,12.00,nan,9.00,5.00,4.00,3.00,3.00,1.00,2.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.00,2.00,5.00,8.00,nan,4.00,4.00,6.00,6.00,4.00,3.00,3.00,3.00,1.00,4.00,4.00,5.00,1.00,6.00,3.00,4.00,7.00,4.00,6.00,3.00,5.00,3.00,3.00,5.00,nan,nan,3.00,nan,7.00
0.12,0.08,0.15,0.10,0.05,0.46,0.20,0.08,0.09,7.46,13.39,0.08,0.10,0.12,0.74,0.08,0.22,0.08,3.88,0.25,0.23,0.10,2.00,nan,0.05,0.28,0.30,0.11,0.04,0.69,1.75,0.12,3.08,0.10,0.23,1.13,4.84,1.94,0.24,0.46,0.16,0.94,0.99,18.45,0.10,0.09,0.15,0.26,0.24,0.13,0.23,nan,0.07,1.78,0.10,0.08,0.12,2.00,2.96,0.88,0.21,21.08,0.57,nan,0.31,0.65,0.06,0.24,33.35,8.74,0.10,2.64,nan,1.46,0.21,0.28,0.28,0.21,0.42,0.37,0.23,0.68,0.25,0.38,0.40,0.22,0.05,0.22,0.20,0.89,0.62,0.11,0.26,0.17,0.49,0.12,0.13,0.33,0.21,0.25,0.95,10.76,0.19,0.15,0.20,0.18,0.18,0.40,0.40,0.42,0.22,2.43,0.28,0.33,0.52,0.19,0.26,0.22,0.35,0.23,11.00,0.22,0.49,0.20,247.57,5.00,1.89,4.55,5.14,4.86,0.35,12.25,nan,0.09,0.15,1.75,0.09,4.74,0.11,nan,0.14,0.04,0.08,0.08,0.08,0.07,0.52,nan,0.17,1.80,0.40,0.19,0.25,nan,nan,0.20,0.26,0.49,2.82,0.28,20.40,14.34,16.22,17.97,0.44,0.25,0.15,0.13,0.11,0.13,0.37,0.76,0.21,0.97,16.00,0.49,nan,nan,nan,0.13,0.24,0.10,0.49,0.14,0.45,0.27,0.13,0.49,0.09,0.09,0.09,0.08,0.86,0.13,0.42,0.03,0.25,0.08,0.34,0.31
1962661.00,1902874.00,1404990.00,1947675.00,331151.00,1850806.00,1298094.00,1048466.00,734904.00,1946226.00,1902814.00,1773902.00,1946165.00,1761024.00,1879215.00,17854.00,13687.00,1868721.00,1312671.00,6710.00,1902835.00,117231.00,1307740.00,481889.00,437877.00,1948621.00,955013.00,1854860.00,511838.00,1857020.00,1902849.00,1987398.00,1962660.00,523790.00,1856955.00,1902855.00,1940314.00,1856898.00,1667467.00,1902746.00,480944.00,269007.00,1857015.00,1855421.00,1868667.00,1902824.00,397960.00,1850822.00,1234696.00,1902736.00,1902727.00,1842923.00,1837494.00,10282.00,268641.00,1868699.00,1233063.00,1902739.00,1962620.00,1234597.00,1966337.00,1188097.00,1841588.00,1667516.00,166250.00,1946326.00,1856959.00,1902841.00,1032552.00,6714.00,1946165.00,1946165.00,1902894.00,1902798.00,1966339.00,16882.00,1760196.00,1842584.00,1902763.00,1188098.00,939073.00,6711.00,166251.00,1902760.00,167086.00,595559.00,1856967.00,1268649.00,1962563.00,1499349.00,792809.00,1868702.00,117065.00,846259.00,1946283.00,1136713.00,1987983.00,1902866.00,1838380.00,1236850.00,1946165.00,1258490.00,1902896.00,117027.00,483647.00,1850808.00,1839304.00,1946284.00,1868632.00,1946165.00,913730.00,598237.00,595558.00,1667035.00,119241.00,1850840.00,595223.00,1563956.00,1838382.00,6248.00,1838381.00,822915.00,1857008.00,6707.00,6475.00,1850843.00,1902854.00,1850836.00,1857017.00,1856895.00,1897887.00,1902838.00,1757054.00,436480.00,595722.00,1902816.00,1394934.00,575006.00,1480314.00,962228.00,757729.00,13690.00,1071244.00,387673.00,6946.00,598681.00,1855338.00,939072.00,1854848.00,1181969.00,1446813.00,950033.00,948184.00,1840559.00,593379.00,1856894.00,49178.00,1855526.00,1897484.00,113181.00,10284.00,10282.00,10282.00,10282.00,1902890.00,1902821.00,6713.00,1966340.00,560745.00,1307166.00,1667382.00,1793737.00,1446871.00,1902806.00,1913925.00,6927.00,1966335.00,1862028.00,1862027.00,1427607.00,1946165.00,1840770.00,1902831.00,1946165.00,1856978.00,1856974.00,1856516.00,1946210.00,1840775.00,1855343.00,1856972.00,1855451.00,1427895.00,821104.00,1567105.00,1967771.00,1840769.00,1992381.00,1840776.00,1551669.00
